2019-12-08|0
2019-12-09|0
2019-12-10|0
2019-12-11|0
2019-12-12|0
2019-12-13|2
2019-12-14|2
2019-12-15|1
2019-12-16|0
2019-12-17|0
2019-12-18|0
2019-12-19|0
2019-12-20|0
2019-12-21|0
2019-12-22|0
2019-12-23|0
2019-12-24|0
2019-12-25|0
2019-12-26|0
2019-12-27|0
2019-12-28|0
2019-12-29|0
2019-12-30|0
2019-12-31|0
2020-01-01|0
2020-01-02|0
2020-01-03|0
2020-01-04|0
2020-01-05|0
2020-01-06|0
2020-01-07|0
2020-01-08|0
2020-01-09|0
2020-01-10|0
2020-01-11|0
2020-01-12|0
2020-01-13|0
2020-01-14|0
2020-01-15|0
2020-01-16|0
2020-01-17|0
2020-01-18|0
2020-01-19|0
2020-01-20|0
2020-01-21|0
2020-01-22|0
2020-01-23|298
2020-01-24|340
2020-01-25|580
2020-01-26|1141
2020-01-27|2569
2020-01-28|2916
2020-01-29|3738
2020-01-30|4167
2020-01-31|4959
2020-02-01|5567
2020-02-02|5207
2020-02-03|7198
2020-02-04|7506
2020-02-05|8296
2020-02-06|8856
2020-02-07|8216
2020-02-08|7068
2020-02-09|6592
2020-02-10|8713
2020-02-11|11040
2020-02-13|8835
2020-02-14|14479
2020-02-15|6786
2020-02-16|5360
2020-02-17|8974
2020-02-18|17633
2020-02-19|14234
2020-02-20|7812
2020-02-21|7842
2020-02-22|4649
2020-02-23|4112
2020-02-24|8457
2020-02-25|6817
2020-02-26|6506
2020-02-27|5770
2020-02-28|6563
2020-02-29|3706
2020-03-01|3129
2020-03-02|4764
2020-03-03|4320
2020-03-04|5453
2020-03-05|6661
2020-03-06|4602
2020-03-07|2554
2020-03-08|2371
2020-03-09|3914
2020-03-10|5111
2020-03-11|4725
2020-03-12|4294
2020-03-13|3508
2020-03-14|2263
2020-03-15|2581
2020-03-16|4383
2020-03-17|4206
2020-03-18|2403
2020-03-19|2936
2020-03-20|3355
2020-03-21|953
2020-03-22|769
2020-03-23|3949
2020-03-24|3798
2020-03-25|2664
2020-03-26|4000
2020-03-27|4165
2020-03-28|905
2020-03-29|1165
2020-03-30|3210
2020-03-31|3014
2020-04-01|2976
2020-04-02|2817
2020-04-03|2920
2020-04-04|556
2020-04-05|1059
2020-04-06|1059
2020-04-07|930
2020-04-08|3172
2020-04-09|3465
2020-04-10|2216
2020-04-11|2588
2020-04-12|607
2020-04-13|864
2020-04-14|494
2020-04-15|2991
2020-04-16|2880
2020-04-17|1580
2020-04-19|799
2020-04-20|926
2020-04-21|880
2020-04-23|1511
2020-04-24|1597
2020-04-25|1992
2020-04-26|724
2020-04-27|995
2020-04-28|2065
2020-04-29|2272
2020-04-30|2163
2020-05-01|2513
2020-05-02|938
2020-05-03|534
2020-05-04|713
2020-05-05|564
2020-05-06|534
2020-05-07|1099
2020-05-08|1049
2020-05-09|1152
2020-05-10|788
2020-05-11|639
2020-05-12|1051
2020-05-13|1045
2020-05-14|1044
2020-05-15|964
2020-05-16|990
2020-05-17|551
2020-05-18|680
2020-05-19|1236
2020-05-20|770
2020-05-21|732
2020-05-22|764
2020-05-23|605
2020-05-24|250
2020-05-25|244
2020-05-26|682
2020-05-27|757
2020-05-28|743
2020-05-29|508
2020-05-30|583
2020-05-31|208
2020-06-01|208
2020-06-02|430
2020-06-03|480
2020-06-04|447
2020-06-05|459
2020-06-06|467
2020-06-07|185
2020-06-08|208
2020-06-09|443
2020-06-10|412
2020-06-11|444
2020-06-12|444
2020-06-13|457
2020-06-14|323
2020-06-15|151
2020-06-16|453
2020-06-17|837
2020-06-18|613
2020-06-19|610
2020-06-21|507
2020-06-22|221
2020-06-23|794
2020-06-24|862
2020-06-25|1620
2020-06-26|593
2020-06-27|564
2020-06-28|543
2020-06-29|807
2020-06-30|844
2020-07-01|643
2020-07-02|379
2020-07-03|547
2020-07-04|813
2020-07-05|437
2020-07-06|308
2020-07-07|702
2020-07-08|595
2020-07-09|547
2020-07-10|591
2020-07-11|409
2020-07-12|203
2020-07-13|177
2020-07-14|643
2020-07-15|840
2020-07-16|566
2020-07-17|569
2020-07-18|726
2020-07-19|279
2020-07-20|212
2020-07-21|863
2020-07-22|499
2020-07-23|424
2020-07-24|464
2020-07-25|431
2020-07-26|369
2020-07-27|389
2020-07-28|652
2020-07-29|681
2020-07-30|776
2020-07-31|560
2020-08-01|384
2020-08-02|242
2020-08-03|381
2020-08-04|689
2020-08-05|553
2020-08-06|484
2020-08-07|476
2020-08-08|436
2020-08-09|349
2020-08-10|293
2020-08-11|465
2020-08-12|559
2020-08-13|596
2020-08-14|661
2020-08-15|350
2020-08-16|405
2020-08-17|292
2020-08-18|561
2020-08-19|504
2020-08-20|555
2020-08-21|486
2020-08-22|474
2020-08-23|218
2020-08-24|379
2020-08-25|747
2020-08-26|467
2020-08-27|447
2020-08-28|616
2020-08-29|567
2020-08-30|238
2020-08-31|265
2020-09-01|446
2020-09-02|534
2020-09-03|587
2020-09-04|427
2020-09-05|319
2020-09-06|587
2020-09-07|427
2020-09-08|452
2020-09-09|293
2020-09-10|309
2020-09-11|429
2020-09-12|279
2020-09-13|100
2020-09-14|125
2020-09-15|355
2020-09-16|409
2020-09-17|258
2020-09-18|220
2020-09-19|185
2020-09-20|125
2020-09-21|55
2020-09-24|265
2020-09-25|346
2020-09-26|440
2020-09-27|154
2020-09-28|222
2020-09-29|263
2020-09-30|353
2020-10-01|370
2020-10-02|144
2020-10-03|123
2020-10-04|236
2020-10-05|92
2020-10-06|123
2020-10-07|160
2020-10-08|138
2020-10-09|241
2020-10-10|328
2020-10-11|395
2020-10-12|141
2020-10-13|363
2020-10-14|368
2020-10-15|355
2020-10-16|468
2020-10-17|399
2020-10-18|235
2020-10-19|211
2020-10-20|497
2020-10-21|296
2020-10-22|281
2020-10-23|448
2020-10-24|281
2020-10-25|136
2020-10-26|141
2020-10-27|224
2020-10-28|395
2020-10-29|352
2020-10-30|367
2020-10-31|382
2020-11-01|194
2020-11-02|123
2020-11-03|313
2020-11-04|313
2020-11-05|382
2020-11-06|278
2020-11-07|319
2020-11-08|226
2020-11-09|117
2020-11-10|287
2020-11-11|276
2020-11-12|302
2020-11-13|319
2020-11-14|302
2020-11-15|140
2020-11-16|198
2020-11-17|292
2020-11-18|375
2020-11-19|352
2020-11-20|272
2020-11-21|306
2020-11-22|181
2020-11-23|205
2020-11-24|459
2020-11-25|343
2020-11-26|443
2020-11-27|434
2020-11-28|368
2020-11-29|111
2020-11-30|202
2020-12-01|408
2020-12-02|625
2020-12-03|461
2020-12-04|605
2020-12-05|379
2020-12-06|140
2020-12-07|324
