2019-12-08|0
2019-12-09|0
2019-12-10|0
2019-12-11|0
2019-12-12|0
2019-12-13|0
2019-12-14|0
2019-12-15|0
2019-12-16|0
2019-12-17|0
2019-12-18|0
2019-12-19|0
2019-12-20|0
2019-12-21|0
2019-12-22|0
2019-12-23|0
2019-12-24|0
2019-12-25|0
2019-12-26|0
2019-12-27|0
2019-12-28|0
2019-12-29|0
2019-12-30|0
2019-12-31|0
2020-01-01|0
2020-01-02|0
2020-01-03|0
2020-01-04|0
2020-01-05|0
2020-01-06|0
2020-01-07|0
2020-01-08|0
2020-01-09|0
2020-01-10|0
2020-01-11|0
2020-01-12|0
2020-01-13|0
2020-01-14|0
2020-01-15|0
2020-01-16|0
2020-01-17|0
2020-01-18|0
2020-01-19|0
2020-01-20|0
2020-01-21|0
2020-01-22|0
2020-01-23|0
2020-01-24|0
2020-01-25|0
2020-01-26|0
2020-01-27|0
2020-01-28|0
2020-01-29|0
2020-01-30|0
2020-01-31|0
2020-02-01|0
2020-02-02|0
2020-02-03|0
2020-02-04|0
2020-02-05|0
2020-02-06|7594
2020-02-07|11060
2020-02-08|11722
2020-02-09|12766
2020-02-10|16105
2020-02-11|12333
2020-02-12|9628
2020-02-13|9159
2020-02-14|8583
2020-02-15|7995
2020-02-16|8805
2020-02-17|12492
2020-02-18|10709
2020-02-19|12305
2020-02-20|13437
2020-02-21|12449
2020-02-22|10074
2020-02-23|9953
2020-02-24|11622
2020-02-25|8629
2020-02-26|8063
2020-02-27|7194
2020-02-28|6632
2020-02-29|5354
2020-03-01|5833
2020-03-02|7437
2020-03-03|5294
2020-03-04|5884
2020-03-05|5383
2020-03-06|4781
2020-03-07|3494
2020-03-08|3325
2020-03-09|5251
2020-03-10|4981
2020-03-11|4299
2020-03-12|3413
2020-03-13|3184
2020-03-14|2267
2020-03-15|2220
2020-03-16|3368
2020-03-17|2781
2020-03-18|2668
2020-03-19|2722
2020-03-20|2457
2020-03-21|1989
2020-03-22|1878
2020-03-23|2915
2020-03-24|2570
2020-03-25|2337
2020-03-26|2143
2020-03-27|1991
2020-03-28|1681
2020-03-29|1600
2020-03-30|1920
2020-03-31|1852
2020-04-01|1831
2020-04-02|1754
2020-04-03|1715
2020-04-04|1204
2020-04-05|1140
2020-04-06|1598
2020-04-07|1818
2020-04-08|1708
2020-04-09|1670
2020-04-10|1641
2020-04-11|1082
2020-04-12|1017
2020-04-13|1563
2020-04-14|1522
2020-04-15|1499
2020-04-16|1351
2020-04-17|1372
2020-04-18|824
2020-04-19|875
2020-04-20|1334
2020-04-21|1227
2020-04-22|1262
2020-04-23|1236
2020-04-24|1059
2020-04-25|724
2020-04-26|1060
2020-04-27|1139
2020-04-28|1119
2020-04-29|995
2020-04-30|981
2020-05-01|527
2020-05-02|500
2020-05-03|503
2020-05-04|555
2020-05-05|698
2020-05-06|1189
2020-05-07|938
2020-05-08|856
2020-05-09|794
2020-05-10|615
2020-05-11|848
2020-05-12|787
2020-05-13|795
2020-05-14|768
2020-05-15|634
2020-05-16|404
2020-05-17|397
2020-05-18|533
2020-05-19|588
2020-05-20|592
2020-05-21|649
2020-05-22|510
2020-05-23|375
2020-05-24|357
2020-05-25|561
2020-05-26|490
2020-05-27|535
2020-05-28|496
2020-05-29|471
2020-05-30|359
2020-05-31|323
2020-06-01|449
2020-06-02|454
2020-06-03|451
2020-06-04|479
2020-06-05|385
2020-06-06|320
2020-06-07|359
2020-06-08|437
2020-06-09|450
2020-06-10|454
2020-06-11|416
2020-06-12|374
2020-06-13|313
2020-06-14|268
2020-06-15|382
2020-06-16|359
2020-06-17|348
2020-06-18|340
2020-06-19|349
2020-06-20|275
2020-06-21|280
2020-06-22|339
2020-06-23|345
2020-06-24|295
2020-06-25|199
2020-06-26|202
2020-06-27|228
2020-06-28|316
2020-06-29|293
2020-06-30|302
2020-07-01|328
2020-07-02|337
2020-07-03|280
2020-07-04|242
2020-07-05|257
2020-07-06|291
2020-07-07|305
2020-07-08|296
2020-07-09|278
2020-07-10|362
2020-07-11|227
2020-07-12|230
2020-07-13|312
2020-07-14|320
2020-07-15|328
2020-07-16|377
2020-07-17|357
2020-07-18|309
2020-07-19|307
2020-07-20|445
2020-07-21|402
2020-07-22|377
2020-07-23|386
2020-07-24|421
2020-07-25|373
2020-07-26|439
2020-07-27|456
2020-07-28|507
2020-07-29|499
2020-07-30|495
2020-07-31|527
2020-08-01|489
2020-08-02|509
2020-08-03|549
2020-08-04|541
2020-08-05|526
2020-08-06|495
2020-08-07|457
2020-08-08|369
2020-08-09|387
2020-08-10|442
2020-08-11|452
2020-08-12|458
2020-08-13|436
2020-08-14|471
2020-08-15|386
2020-08-16|427
2020-08-17|449
2020-08-18|411
2020-08-19|473
2020-08-20|438
2020-08-21|426
2020-08-22|380
2020-08-23|397
2020-08-24|417
2020-08-25|421
2020-08-26|470
2020-08-27|463
2020-08-28|464
2020-08-29|403
2020-08-30|354
2020-08-31|434
2020-09-01|407
2020-09-02|385
2020-09-03|373
2020-09-04|383
2020-09-05|375
2020-09-06|319
2020-09-07|384
2020-09-08|318
2020-09-09|325
2020-09-10|361
2020-09-11|328
2020-09-12|357
2020-09-13|336
2020-09-14|312
2020-09-15|324
2020-09-16|288
2020-09-17|313
2020-09-18|310
2020-09-19|311
2020-09-20|274
2020-09-21|313
2020-09-22|428
2020-09-23|515
2020-09-24|468
2020-09-25|463
2020-09-26|489
2020-09-27|444
2020-09-28|458
2020-09-29|430
2020-09-30|447
2020-10-01|394
2020-10-02|360
2020-10-03|389
2020-10-04|545
2020-10-05|552
2020-10-06|525
2020-10-07|566
2020-10-08|633
2020-10-09|708
2020-10-10|542
2020-10-11|530
2020-10-12|472
2020-10-13|528
2020-10-14|509
2020-10-15|523
2020-10-16|466
2020-10-17|153
2020-10-18|180
2020-10-19|220
2020-10-20|181
2020-10-21|203
2020-10-22|187
2020-10-23|210
2020-10-24|187
2020-10-25|178
2020-10-26|210
2020-10-27|233
2020-10-28|271
2020-10-29|275
2020-10-30|292
2020-10-31|303
2020-11-01|360
2020-11-02|330
2020-11-03|365
2020-11-04|336
2020-11-05|354
2020-11-06|394
2020-11-07|378
2020-11-08|383
2020-11-09|327
2020-11-10|446
2020-11-11|467
2020-11-12|447
2020-11-13|401
2020-11-14|393
2020-11-15|393
2020-11-16|401
2020-11-17|432
2020-11-18|421
2020-11-19|386
2020-11-20|371
2020-11-21|448
2020-11-22|468
2020-11-23|441
2020-11-24|416
2020-11-25|399
2020-11-26|425
2020-11-27|389
2020-11-28|416
2020-11-29|385
2020-11-30|417
2020-12-01|412
2020-12-02|406
2020-12-03|375
2020-12-04|280
2020-12-05|351
2020-12-06|455
2020-12-07|451
