2019-12-08|222
2019-12-09|316
2019-12-10|296
2019-12-11|331
2019-12-12|303
2019-12-13|306
2019-12-14|211
2019-12-15|218
2019-12-16|319
2019-12-17|308
2019-12-18|321
2019-12-19|278
2019-12-20|300
2019-12-21|222
2019-12-22|237
2019-12-23|346
2019-12-24|315
2019-12-25|327
2019-12-26|300
2019-12-27|302
2019-12-28|237
2019-12-29|218
2019-12-30|291
2019-12-31|316
2020-01-01|188
2020-01-02|334
2020-01-03|338
2020-01-04|239
2020-01-05|244
2020-01-06|330
2020-01-07|349
2020-01-08|302
2020-01-09|294
2020-01-10|274
2020-01-11|233
2020-01-12|220
2020-01-13|280
2020-01-14|270
2020-01-15|275
2020-01-16|251
2020-01-17|230
2020-01-18|201
2020-01-19|321
2020-01-20|510
2020-01-21|977
2020-01-22|1255
2020-01-23|1592
2020-01-24|1445
2020-01-25|2249
2020-01-26|2563
2020-01-27|2470
2020-01-28|2851
2020-01-29|3334
2020-01-30|4180
2020-01-31|5162
2020-02-01|5495
2020-02-02|5657
2020-02-03|6105
2020-02-04|5836
2020-02-05|6012
2020-02-06|6254
2020-02-07|6249
2020-02-08|5854
2020-02-09|5601
2020-02-10|6705
2020-02-11|6144
2020-02-12|5746
2020-02-13|5636
2020-02-14|5338
2020-02-15|4809
2020-02-16|4599
2020-02-17|5164
2020-02-18|4718
2020-02-19|4502
2020-02-20|4556
2020-02-21|4559
2020-02-22|3887
2020-02-23|3957
2020-02-24|4661
2020-02-25|4830
2020-02-26|4262
2020-02-27|4429
2020-02-28|4488
2020-02-29|3701
2020-03-01|3703
2020-03-02|4403
2020-03-03|3919
2020-03-04|3908
2020-03-05|4125
2020-03-06|3735
2020-03-07|3451
2020-03-08|3456
2020-03-10|4081
2020-03-11|3643
2020-03-12|3411
2020-03-13|3376
2020-03-14|3106
2020-03-15|3013
2020-03-16|3218
2020-03-17|3159
2020-03-18|3135
2020-03-19|3047
2020-03-20|2988
2020-03-21|2690
2020-03-22|2720
2020-03-23|2906
2020-03-24|2855
2020-03-25|2729
2020-03-26|2740
2020-03-27|2887
2020-03-28|2330
2020-03-29|2453
2020-03-30|2669
2020-03-31|2395
2020-04-01|2311
2020-04-02|2337
2020-04-03|2413
2020-04-04|2410
2020-04-05|2230
2020-04-06|2235
2020-04-07|2457
2020-04-08|2491
2020-04-09|2364
2020-04-10|2355
2020-04-11|2072
2020-04-12|2362
2020-04-13|2568
2020-04-14|2523
2020-04-15|2554
2020-04-16|2494
2020-04-17|2513
2020-04-18|2390
2020-04-19|2732
2020-04-20|2794
2020-04-21|2687
2020-04-22|2673
2020-04-23|2632
2020-04-24|2516
2020-04-25|2586
2020-04-26|2682
2020-04-27|2526
2020-04-28|2282
2020-04-29|2248
2020-04-30|2174
2020-05-01|1457
2020-05-02|1406
2020-05-03|1533
2020-05-04|1744
2020-05-05|2214
2020-05-06|2233
2020-05-07|2163
2020-05-08|2122
2020-05-09|1934
2020-05-10|1830
2020-05-11|2122
2020-05-12|2109
2020-05-13|1954
2020-05-14|1950
2020-05-15|1893
2020-05-16|1576
2020-05-17|1925
2020-05-18|2073
2020-05-19|2006
2020-05-20|1805
2020-05-21|1863
2020-05-22|1885
2020-05-23|1603
2020-05-24|1893
2020-05-25|2006
2020-05-26|1993
2020-05-27|1919
2020-05-28|1884
2020-05-29|1759
2020-05-30|1389
2020-05-31|1584
2020-06-01|1718
2020-06-02|1748
2020-06-03|1681
2020-06-04|1613
2020-06-05|1610
2020-06-06|1287
2020-06-07|1339
2020-06-08|1604
2020-06-09|1615
2020-06-10|1586
2020-06-11|1622
2020-06-12|1573
2020-06-13|1289
2020-06-14|1491
2020-06-15|2014
2020-06-16|2030
2020-06-17|1965
2020-06-18|1874
2020-06-19|1837
2020-06-20|1450
2020-06-21|1406
2020-06-22|1794
2020-06-23|1840
2020-06-24|1682
2020-06-25|910
2020-06-26|1190
2020-06-27|1313
2020-06-28|1720
2020-06-29|1646
2020-06-30|1597
2020-07-01|1608
2020-07-02|1544
2020-07-03|1456
2020-07-04|1300
2020-07-05|1061
2020-07-06|1701
2020-07-07|1583
2020-07-08|1429
2020-07-09|1618
2020-07-10|1440
2020-07-11|1034
2020-07-12|1021
2020-07-13|1622
2020-07-14|1526
2020-07-15|1512
2020-07-16|1561
2020-07-17|1514
2020-07-18|1232
2020-07-19|1162
2020-07-20|1703
2020-07-21|1407
2020-07-22|1342
2020-07-23|1400
2020-07-24|1408
2020-07-25|1094
2020-07-26|997
2020-07-27|1562
2020-07-28|1499
2020-07-29|1458
2020-07-30|1413
2020-07-31|1248
2020-08-01|982
2020-08-02|975
2020-08-03|1267
2020-08-04|1198
2020-08-05|1165
2020-08-06|1199
2020-08-07|868
2020-08-08|664
2020-08-09|807
2020-08-10|781
2020-08-11|976
2020-08-12|722
2020-08-13|829
2020-08-14|783
2020-08-15|691
2020-08-16|862
2020-08-17|863
2020-08-18|799
2020-08-19|870
2020-08-20|821
2020-08-21|784
2020-08-22|782
2020-08-23|746
2020-08-24|1056
2020-08-25|1440
